order_id,order_date,customer_id,product_id,region,sales,quantity,discount,profit
O01933,2023-02-20,C0178,P0011,North,4273.85,5,0.22,-45.21
O01934,2022-09-22,C0036,P0017,West,2308.21,5,0.15,634.57
O01935,2022-06-16,C0197,P0025,East,4149.29,3,0.21,617.19
O01936,2022-05-06,C0115,P0011,North,4949.44,5,0.07,-58.49
O01937,2022-10-01,C0137,P0007,South,3981.77,5,0.21,47.85
O01938,2022-12-27,C0167,P0048,East,4637.52,4,0.25,459.93
O01939,2022-03-28,C0137,P0014,West,4170.25,2,0.0,487.34
O01940,2022-04-08,C0109,P0002,East,4569.37,5,0.07,158.57
O01941,2022-02-28,C0127,P0025,North,3751.65,5,0.14,-146.48
O01942,2023-11-27,C0155,P0004,West,3886.94,5,0.0,538.09
O01943,2022-02-06,C0152,P0041,South,543.57,4,0.03,687.0
O01944,2022-07-20,C0141,P0010,South,1761.82,5,0.05,-117.05
O01945,2022-11-05,C0200,P0019,North,3071.77,1,0.16,74.01
O01946,2022-05-02,C0167,P0016,West,1571.44,3,0.16,784.22
O01947,2022-06-27,C0199,P0030,South,2331.06,5,0.13,-157.86
O01948,2022-03-20,C0030,P0021,North,4709.47,5,0.17,127.03
O01949,2022-10-24,C0054,P0047,East,4305.21,3,0.25,56.71
O01950,2022-05-10,C0143,P0048,North,516.59,1,0.14,477.28
O01951,2022-03-15,C0019,P0004,South,2121.7,1,0.27,587.81
O01952,2022-02-16,C0196,P0018,East,2703.6,2,0.25,5.51
O01953,2023-06-27,C0128,P0027,East,4679.08,5,0.16,430.82
O01954,2023-08-30,C0042,P0016,East,1687.84,3,0.16,-77.24
O01955,2022-10-02,C0004,P0042,South,4502.89,2,0.17,478.87
O01956,2022-11-16,C0071,P0049,South,2662.97,4,0.02,300.44
O01957,2022-10-11,C0034,P0033,West,1228.35,1,0.04,-82.34
O01958,2022-08-12,C0022,P0041,West,1429.72,1,0.09,665.0
O01959,2023-10-19,C0066,P0032,East,4257.42,3,0.02,719.04
O01960,2022-04-11,C0118,P0035,South,4953.18,5,0.24,567.61
O01961,2023-01-31,C0069,P0047,North,520.15,5,0.17,107.82
O01962,2023-11-01,C0093,P0023,South,1435.43,2,0.01,271.07
O01963,2023-07-09,C0192,P0033,South,3297.67,1,0.28,262.42
O01964,2022-11-12,C0025,P0021,East,955.51,3,0.14,430.1
O01965,2023-04-16,C0003,P0004,South,1025.65,5,0.2,734.39
O01966,2022-11-05,C0196,P0025,East,1070.54,1,0.01,-101.48
O01967,2023-01-08,C0149,P0048,East,2124.49,2,0.21,-190.21
O01968,2023-02-21,C0084,P0002,West,4474.91,4,0.1,157.62
O01969,2023-04-06,C0024,P0022,West,4917.86,5,0.11,38.37
O01970,2022-10-18,C0134,P0006,North,4040.02,4,0.25,119.28
O01971,2022-04-13,C0121,P0007,East,899.56,4,0.06,404.14
O01972,2023-10-29,C0105,P0008,South,1329.73,1,0.02,247.02
O01973,2023-08-14,C0126,P0019,South,4143.64,1,0.29,665.44
O01974,2022-10-08,C0070,P0026,East,2598.38,5,0.23,141.9
O01975,2022-08-03,C0056,P0049,South,1409.03,1,0.25,65.66
O01976,2023-02-01,C0175,P0009,West,1516.46,3,0.29,286.31
O01977,2022-10-09,C0001,P0045,East,3530.38,1,0.15,-115.43
O01978,2022-06-05,C0033,P0049,South,4817.31,4,0.27,497.37
O01979,2023-02-06,C0130,P0026,East,2672.07,4,0.19,32.16
O01980,2023-05-01,C0137,P0032,East,2797.52,2,0.28,567.17
O01981,2023-02-19,C0031,P0010,West,819.83,4,0.08,590.64
O01982,2022-06-03,C0191,P0005,North,4598.4,2,0.18,-152.0
O01983,2022-12-24,C0007,P0034,West,2108.98,3,0.13,531.37
O01984,2023-02-15,C0005,P0036,West,3582.72,5,0.12,201.97
O01985,2023-09-15,C0012,P0025,East,4228.51,3,0.2,-91.1
O01986,2022-02-04,C0137,P0027,West,987.17,2,0.09,410.76
O01987,2022-10-08,C0144,P0008,West,1189.96,1,0.22,-195.95
O01988,2022-05-08,C0064,P0013,South,1852.96,4,0.11,638.57
O01989,2023-01-13,C0153,P0016,East,2341.29,4,0.06,166.0
O01990,2023-10-18,C0088,P0019,East,1383.66,5,0.03,415.38
O01991,2023-08-13,C0071,P0006,South,1778.29,5,0.03,292.62
O01992,2022-05-05,C0199,P0002,South,640.44,3,0.24,571.44
O01993,2023-11-21,C0088,P0012,East,3874.48,4,0.28,708.52
O01994,2023-04-10,C0180,P0012,East,3331.7,5,0.26,15.52
O01995,2023-09-25,C0073,P0027,East,1449.38,3,0.08,275.28
O01996,2023-07-06,C0173,P0029,South,3440.01,1,0.25,525.35
O01997,2022-06-19,C0130,P0006,South,2431.9,2,0.09,604.3
O01998,2023-01-16,C0090,P0040,South,1688.11,1,0.25,404.25
O01999,2023-08-04,C0098,P0027,West,3117.44,3,0.01,245.09
O02000,2023-06-06,C0083,P0013,North,1415.93,2,0.14,-150.65
O02001,2023-07-21,C0025,P0045,West,3138.0,4,0.24,288.77
O02002,2023-01-22,C0051,P0029,East,3593.57,1,0.09,547.3
O02003,2022-06-26,C0042,P0045,North,2053.89,5,0.22,216.32
O02004,2023-01-19,C0196,P0044,West,3952.56,2,0.02,-43.86
O02005,2022-01-15,C0021,P0043,North,4743.65,5,0.27,-7.84
O02006,2023-06-17,C0048,P0002,North,3969.81,2,0.14,659.9
O02007,2023-08-01,C0089,P0009,East,1037.43,1,0.08,285.19
O02008,2023-01-11,C0027,P0029,West,3770.2,4,0.11,672.09
O02009,2023-05-20,C0099,P0031,West,552.37,1,0.05,298.5
O02010,2022-01-22,C0156,P0035,East,2157.08,1,0.03,-158.56
O02011,2022-08-23,C0120,P0017,East,4995.55,4,0.05,574.45
O02012,2023-01-21,C0150,P0037,East,3080.79,2,0.13,450.88
O02013,2023-02-13,C0096,P0005,South,3573.25,4,0.04,639.21
O02014,2022-02-06,C0087,P0038,North,4113.92,3,0.08,461.23
O02015,2022-12-27,C0104,P0019,West,2383.9,5,0.16,753.94
O02016,2023-02-06,C0155,P0009,East,1313.57,3,0.11,-156.23
O02017,2023-08-16,C0015,P0007,North,3500.33,4,0.21,797.97
O02018,2023-06-04,C0176,P0018,West,1768.3,4,0.09,200.4
O02019,2023-04-04,C0142,P0002,South,3307.31,2,0.18,759.05
O02020,2022-01-01,C0173,P0048,South,4028.02,2,0.15,136.69
O02021,2022-02-11,C0162,P0043,South,4104.97,3,0.09,-12.75
O02022,2022-09-07,C0012,P0050,South,974.69,1,0.01,511.84
O02023,2023-01-06,C0090,P0029,West,1472.27,5,0.02,770.61
O02024,2023-07-09,C0083,P0042,South,1719.02,1,0.14,186.33
O02025,2022-01-25,C0117,P0046,North,2641.64,1,0.29,-22.69
O02026,2023-10-05,C0071,P0022,East,3230.9,1,0.09,402.75
O02027,2022-01-21,C0030,P0046,North,1736.42,5,0.26,245.99
O02028,2022-09-27,C0082,P0019,North,4811.12,3,0.13,429.87
O02029,2022-01-17,C0124,P0023,East,4398.59,1,0.19,-173.91
O02030,2023-01-09,C0097,P0014,West,597.85,3,0.14,484.61
O02031,2023-07-15,C0136,P0014,North,3226.03,5,0.19,150.84
O02032,2023-01-16,C0054,P0013,West,3358.05,2,0.04,656.51
O02033,2022-10-01,C0089,P0012,West,3774.92,2,0.1,250.86
O02034,2023-07-20,C0157,P0019,North,1189.52,4,0.08,575.65
O02035,2023-10-19,C0061,P0031,East,4378.96,5,0.03,-63.96
O02036,2023-01-28,C0024,P0024,North,2589.33,4,0.17,560.33
O02037,2022-07-12,C0066,P0008,West,2522.75,2,0.1,-189.09
O02038,2022-11-16,C0176,P0002,South,3610.19,5,0.01,451.74
O02039,2022-08-24,C0095,P0028,East,1306.53,2,0.02,381.71
O02040,2022-06-12,C0043,P0012,North,1859.74,2,0.28,486.57
O02041,2023-09-25,C0081,P0048,North,2348.95,1,0.03,348.75
O02042,2023-11-22,C0082,P0029,East,1960.75,5,0.07,-122.42
O02043,2022-12-05,C0141,P0026,East,4309.64,3,0.03,373.51
O02044,2023-01-19,C0123,P0004,East,3247.59,5,0.05,-121.48
O02045,2022-01-25,C0196,P0028,East,834.86,1,0.02,576.96
O02046,2023-03-21,C0138,P0042,North,1732.28,2,0.17,432.36
O02047,2022-02-02,C0190,P0001,North,4144.67,1,0.06,-155.41
O02048,2023-10-02,C0072,P0025,South,1600.19,3,0.14,-78.27
O02049,2022-10-27,C0196,P0032,South,4486.01,1,0.09,795.19
O02050,2022-06-13,C0115,P0012,South,1540.07,2,0.3,776.7
O02051,2023-11-26,C0123,P0037,North,2301.86,2,0.22,-178.75
O02052,2023-08-28,C0078,P0049,West,1446.62,5,0.09,-147.3
O02053,2022-12-24,C0200,P0038,West,3868.4,5,0.06,380.45
O02054,2023-07-17,C0018,P0005,East,1533.53,1,0.22,174.23
O02055,2023-02-10,C0153,P0047,North,2041.15,2,0.08,535.53
O02056,2022-04-12,C0073,P0018,East,4569.54,5,0.23,672.17
O02057,2023-09-09,C0045,P0002,North,508.08,2,0.3,477.34
O02058,2022-11-08,C0055,P0023,North,3998.45,4,0.17,343.84
O02059,2022-05-23,C0022,P0048,East,683.5,2,0.17,-84.92
O02060,2022-09-17,C0101,P0041,West,1840.73,5,0.16,-116.9
O02061,2022-03-20,C0163,P0036,West,4862.23,5,0.0,606.53
O02062,2023-02-15,C0154,P0011,East,3696.09,4,0.03,-62.41
O02063,2022-02-19,C0025,P0011,West,1599.78,1,0.05,304.61
O02064,2023-03-16,C0121,P0036,North,4880.88,1,0.24,226.91
O02065,2022-03-29,C0101,P0030,West,3650.06,5,0.14,368.38
O02066,2023-10-16,C0158,P0046,South,961.69,5,0.02,506.42
O02067,2022-05-01,C0111,P0007,East,1163.69,4,0.04,-8.76
O02068,2023-04-14,C0099,P0046,East,2315.85,3,0.03,459.65
O02069,2022-09-29,C0044,P0013,East,3048.11,2,0.22,279.2
O02070,2022-11-28,C0123,P0042,East,4281.19,5,0.26,629.05
O02071,2022-05-30,C0034,P0033,South,1328.96,1,0.03,17.64
O02072,2022-12-09,C0061,P0028,East,4899.63,1,0.23,724.56
O02073,2022-03-10,C0011,P0036,East,2174.02,1,0.07,410.13
O02074,2022-08-30,C0004,P0019,West,4625.01,2,0.1,642.68
O02075,2023-02-20,C0018,P0046,East,2342.74,1,0.25,396.05
O02076,2022-06-30,C0109,P0046,South,2461.75,4,0.11,588.98
O02077,2023-05-30,C0012,P0012,South,617.76,2,0.26,441.11
O02078,2023-04-04,C0011,P0001,South,4758.6,2,0.26,266.23
O02079,2023-04-26,C0155,P0028,South,1317.55,3,0.11,104.02
O02080,2022-12-21,C0163,P0049,South,2455.16,3,0.14,367.79
O02081,2022-10-21,C0023,P0018,South,2662.64,1,0.02,223.6
O02082,2022-01-31,C0171,P0037,North,694.81,4,0.25,-192.11
O02083,2023-10-11,C0186,P0014,East,960.75,1,0.02,612.36
O02084,2023-09-09,C0130,P0048,North,1476.25,4,0.05,468.52
O02085,2023-10-21,C0078,P0016,East,2102.49,4,0.13,588.86
O02086,2022-09-20,C0165,P0049,South,1336.44,3,0.12,717.57
O02087,2023-04-20,C0019,P0020,North,3942.55,5,0.23,23.28
O02088,2023-10-15,C0109,P0035,East,4794.03,5,0.21,32.23
O02089,2022-08-22,C0039,P0022,West,840.21,5,0.12,736.32
O02090,2023-02-07,C0013,P0004,West,3097.9,2,0.1,581.71
O02091,2022-01-31,C0039,P0024,North,4876.02,2,0.24,97.58
O02092,2022-12-30,C0080,P0025,North,4089.42,4,0.28,-61.31
O02093,2022-04-01,C0157,P0016,East,505.11,2,0.09,787.16
O02094,2023-08-08,C0027,P0013,South,4273.6,5,0.24,330.14
O02095,2023-03-04,C0048,P0034,North,1528.3,4,0.29,644.93
O02096,2022-02-07,C0045,P0012,South,1658.34,4,0.27,391.93
O02097,2022-04-25,C0045,P0005,North,722.67,5,0.06,659.61
O02098,2022-09-29,C0046,P0048,South,4994.54,5,0.29,45.04
O02099,2023-04-06,C0011,P0014,East,3460.78,1,0.12,-144.78
O02100,2023-01-25,C0189,P0038,North,3324.46,5,0.07,584.78
O02101,2023-07-05,C0080,P0023,East,1783.95,3,0.28,342.24
O02102,2022-12-01,C0072,P0047,North,4306.6,1,0.23,249.24
O02103,2023-07-10,C0103,P0001,North,614.03,3,0.06,722.41
O02104,2023-02-23,C0185,P0046,North,991.35,1,0.21,670.7
O02105,2022-12-06,C0134,P0004,East,4797.42,5,0.12,639.47
O02106,2022-01-01,C0129,P0045,West,1739.33,3,0.04,417.59
O02107,2022-05-22,C0153,P0046,North,782.31,1,0.01,-7.79
O02108,2022-04-12,C0164,P0014,North,2073.78,5,0.04,127.61
O02109,2022-11-16,C0173,P0009,South,2952.1,1,0.0,-75.12
O02110,2023-02-03,C0186,P0012,East,1354.87,5,0.2,-44.07
O02111,2022-07-10,C0046,P0022,East,3420.85,5,0.22,326.88
O02112,2023-10-17,C0034,P0037,North,4725.46,5,0.01,483.07
O02113,2022-11-01,C0003,P0027,South,2714.4,1,0.16,-186.6
O02114,2023-04-29,C0075,P0029,East,1840.45,1,0.05,766.14
O02115,2022-02-20,C0091,P0011,North,4439.39,3,0.01,24.91
O02116,2022-11-10,C0101,P0026,South,1876.43,1,0.28,298.22
O02117,2023-11-24,C0048,P0023,East,671.27,5,0.05,-28.6
O02118,2022-06-04,C0197,P0049,East,1483.85,1,0.23,427.1
O02119,2022-09-03,C0075,P0005,East,3447.44,4,0.22,310.15
O02120,2023-10-03,C0072,P0038,East,2995.59,4,0.18,187.38
O02121,2022-03-17,C0192,P0029,South,523.35,5,0.04,-50.53
O02122,2022-07-09,C0181,P0018,North,3636.46,4,0.25,257.57
O02123,2023-10-11,C0009,P0025,North,3598.43,3,0.03,91.42
O02124,2023-05-03,C0002,P0031,West,4279.58,1,0.14,358.76
O02125,2023-09-04,C0114,P0011,West,3446.47,1,0.19,312.17
O02126,2022-11-16,C0031,P0042,South,1093.55,4,0.29,284.12
O02127,2023-03-27,C0192,P0041,East,1593.92,2,0.03,10.89
O02128,2023-03-25,C0194,P0006,West,4094.51,5,0.28,571.51
O02129,2022-07-22,C0172,P0008,West,2735.5,4,0.26,475.88
O02130,2022-01-11,C0087,P0016,South,3449.8,4,0.23,162.95
O02131,2022-05-22,C0136,P0009,North,556.51,2,0.29,189.05
O02132,2023-10-08,C0111,P0007,South,2440.76,2,0.26,131.69
O02133,2023-01-11,C0096,P0012,West,1075.19,2,0.09,644.88
O02134,2023-10-02,C0093,P0049,West,973.19,2,0.09,-21.18
O02135,2022-06-15,C0197,P0015,East,2222.98,3,0.1,-179.89
O02136,2023-03-01,C0127,P0033,North,2539.17,1,0.06,1.09
O02137,2022-08-25,C0174,P0044,East,3692.22,3,0.2,-33.45
O02138,2022-05-04,C0121,P0006,North,2731.45,4,0.21,-70.14
O02139,2023-07-26,C0022,P0011,West,933.36,4,0.14,340.17
O02140,2023-01-07,C0158,P0027,South,4543.13,4,0.14,751.72
O02141,2022-11-26,C0076,P0037,East,536.75,4,0.26,186.51
O02142,2023-10-05,C0099,P0006,South,2622.58,5,0.0,399.34
O02143,2023-06-19,C0063,P0032,West,4820.3,5,0.26,8.66
O02144,2022-05-12,C0123,P0014,South,2325.69,3,0.1,-131.91
O02145,2022-06-02,C0013,P0037,South,581.51,5,0.29,203.4
O02146,2023-08-08,C0081,P0038,South,3024.81,4,0.11,578.46
O02147,2022-06-16,C0150,P0032,North,3344.72,5,0.14,566.57
O02148,2022-04-29,C0093,P0049,South,4780.22,3,0.29,496.28
O02149,2023-01-22,C0057,P0009,South,1729.86,5,0.25,249.56
O02150,2022-07-11,C0089,P0044,East,2280.04,5,0.04,-10.68
O02151,2023-09-11,C0136,P0022,West,3253.52,2,0.16,-55.02
O02152,2023-01-09,C0022,P0032,South,512.57,1,0.24,417.16
O02153,2023-03-06,C0111,P0028,West,1727.3,4,0.23,683.61
O02154,2023-01-22,C0183,P0040,West,1706.98,4,0.27,36.12
O02155,2022-07-13,C0062,P0050,East,2074.96,1,0.15,238.81
O02156,2023-05-10,C0071,P0034,South,1137.46,1,0.12,495.23
O02157,2022-01-26,C0068,P0034,South,3108.21,1,0.11,745.29
O02158,2022-08-30,C0078,P0007,North,1085.44,4,0.11,787.4
O02159,2022-04-17,C0145,P0015,South,819.81,1,0.17,796.5
O02160,2023-02-01,C0036,P0011,West,3628.49,1,0.13,610.81
O02161,2022-08-03,C0132,P0036,West,753.14,3,0.09,423.98
O02162,2022-12-28,C0098,P0002,East,3242.17,3,0.26,133.16
O02163,2022-10-22,C0132,P0048,North,1016.86,4,0.14,267.85
O02164,2023-03-20,C0013,P0037,North,4372.8,2,0.21,740.75
O02165,2023-05-21,C0156,P0028,North,3823.78,5,0.04,-199.17
O02166,2023-05-08,C0050,P0046,South,3383.1,5,0.26,485.33
O02167,2022-03-08,C0111,P0005,North,4369.52,2,0.19,508.49
O02168,2023-03-03,C0187,P0049,West,620.02,1,0.15,76.55
O02169,2023-10-16,C0114,P0042,East,2965.8,3,0.07,419.36
O02170,2022-09-21,C0064,P0041,West,3435.88,2,0.27,767.56
O02171,2022-11-12,C0167,P0003,North,4125.61,3,0.06,294.27
O02172,2023-09-04,C0135,P0032,South,3526.01,4,0.03,544.24
O02173,2022-03-31,C0114,P0020,East,2259.27,4,0.11,46.84
O02174,2022-04-12,C0086,P0009,West,742.45,2,0.22,788.76
O02175,2022-11-22,C0125,P0036,East,505.34,2,0.23,215.3
O02176,2022-07-15,C0023,P0050,South,1806.72,3,0.29,15.71
O02177,2022-02-16,C0014,P0029,West,4074.55,2,0.29,785.82
O02178,2022-11-21,C0141,P0002,West,2078.17,5,0.23,621.13
O02179,2022-10-17,C0109,P0001,West,516.04,1,0.03,360.73
O02180,2022-08-03,C0006,P0027,East,2354.01,2,0.24,104.29
O02181,2022-08-08,C0038,P0023,West,3762.04,2,0.09,-195.16
O02182,2023-05-08,C0042,P0034,North,4849.72,5,0.14,734.16
O02183,2023-09-10,C0194,P0039,East,3580.98,2,0.22,181.82
O02184,2023-07-29,C0037,P0047,West,3174.04,3,0.19,570.43
O02185,2023-03-30,C0123,P0006,East,2173.76,4,0.27,-101.59
O02186,2022-04-14,C0133,P0010,East,3844.57,1,0.22,329.48
O02187,2022-10-27,C0109,P0043,East,3187.05,1,0.09,167.69
O02188,2022-01-04,C0173,P0011,West,4949.93,4,0.01,464.28
O02189,2023-03-17,C0008,P0025,East,2721.62,1,0.23,547.25
O02190,2023-03-06,C0044,P0003,East,1756.45,3,0.12,574.22
O02191,2023-03-06,C0156,P0013,East,1468.04,4,0.12,-194.57
O02192,2023-01-24,C0087,P0024,North,750.25,3,0.24,683.76
O02193,2022-05-15,C0116,P0044,East,4941.4,3,0.3,640.21
O02194,2023-11-04,C0150,P0008,West,1912.64,2,0.07,609.0
O02195,2023-02-19,C0183,P0026,West,2175.39,4,0.12,516.56
O02196,2023-04-01,C0182,P0018,North,3780.93,1,0.14,43.67
O02197,2022-02-11,C0078,P0034,South,1950.05,1,0.13,400.96
O02198,2023-01-15,C0009,P0001,East,650.28,5,0.03,498.92
O02199,2022-12-22,C0014,P0047,East,1764.14,3,0.27,361.89
O02200,2022-03-27,C0011,P0010,South,4900.43,3,0.15,265.85
O02201,2022-12-31,C0161,P0050,West,1598.47,5,0.19,465.72
O02202,2022-01-25,C0023,P0021,West,4581.48,2,0.19,594.15
O02203,2023-11-06,C0064,P0033,East,4272.5,4,0.06,564.19
O02204,2022-06-14,C0017,P0040,South,2264.97,2,0.27,78.13
O02205,2022-08-03,C0049,P0018,South,3028.26,2,0.27,57.24
O02206,2022-06-07,C0062,P0036,North,2631.8,4,0.29,576.62
O02207,2022-08-30,C0055,P0046,South,708.32,3,0.22,673.89
O02208,2023-06-20,C0021,P0026,West,3215.14,4,0.21,203.39
O02209,2022-12-03,C0193,P0038,East,3774.78,2,0.02,549.11
O02210,2022-01-01,C0038,P0033,North,1486.95,3,0.21,348.56
O02211,2022-09-01,C0086,P0033,North,4952.95,1,0.25,158.22
O02212,2023-05-21,C0199,P0018,East,3701.95,3,0.23,201.79
O02213,2022-07-02,C0049,P0021,West,2927.33,5,0.15,227.39
O02214,2023-11-13,C0048,P0026,East,3566.24,2,0.17,790.38
O02215,2023-09-03,C0079,P0005,East,4675.04,1,0.08,514.35
O02216,2023-02-22,C0174,P0001,East,4825.61,2,0.16,-31.99
O02217,2023-09-25,C0080,P0014,North,1093.17,2,0.3,23.37
O02218,2023-10-09,C0081,P0037,North,2899.6,1,0.19,210.2
O02219,2022-06-24,C0048,P0031,West,1053.85,1,0.24,765.99
O02220,2022-08-06,C0178,P0034,East,2291.29,2,0.23,-25.86
O02221,2022-12-16,C0018,P0039,North,947.45,5,0.14,84.41
O02222,2022-10-26,C0179,P0031,North,3653.18,5,0.1,640.01
O02223,2023-01-01,C0007,P0004,West,4364.25,1,0.14,461.0
O02224,2023-11-02,C0121,P0027,East,2548.6,2,0.11,29.57
O02225,2023-01-22,C0009,P0019,South,1737.17,3,0.16,449.79
O02226,2022-07-02,C0160,P0047,East,4428.73,5,0.19,674.8
O02227,2022-12-25,C0113,P0024,East,2176.43,2,0.14,66.86
O02228,2023-10-12,C0059,P0050,West,1168.03,2,0.17,702.14
O02229,2023-09-12,C0113,P0014,East,1786.35,2,0.11,767.85
O02230,2022-11-26,C0016,P0031,East,545.41,2,0.03,668.05
O02231,2022-10-18,C0019,P0003,South,3798.84,4,0.01,77.84
O02232,2022-03-22,C0005,P0034,North,2263.52,4,0.16,94.72
O02233,2022-09-14,C0068,P0025,North,4002.65,1,0.14,127.76
O02234,2023-02-07,C0158,P0018,South,3215.12,3,0.25,521.5
O02235,2022-10-29,C0180,P0046,East,4518.24,3,0.15,644.59
O02236,2022-10-22,C0190,P0043,North,4214.94,4,0.1,180.91
O02237,2023-04-02,C0128,P0003,South,612.73,5,0.28,205.67
O02238,2023-01-12,C0070,P0047,South,1181.87,4,0.03,689.62
O02239,2023-03-20,C0026,P0017,East,1346.28,2,0.3,-75.3
O02240,2022-10-03,C0064,P0003,West,4528.51,4,0.13,82.54
O02241,2023-07-02,C0036,P0046,North,3612.58,1,0.18,318.4
O02242,2023-02-27,C0160,P0033,South,577.26,1,0.09,171.27
O02243,2022-12-27,C0049,P0037,North,2937.83,3,0.08,-120.19
O02244,2023-01-29,C0145,P0030,West,1971.65,3,0.12,153.45
O02245,2022-07-25,C0172,P0029,East,4527.25,1,0.08,381.24
O02246,2022-01-26,C0199,P0041,East,3351.41,3,0.1,742.19
O02247,2023-02-14,C0114,P0042,North,4830.54,3,0.08,205.03
O02248,2022-12-03,C0089,P0047,West,3932.09,5,0.25,153.78
O02249,2022-09-13,C0005,P0049,East,1076.86,4,0.22,616.17
O02250,2023-02-28,C0119,P0030,South,3681.31,3,0.07,604.85
O02251,2022-07-15,C0098,P0050,North,632.3,1,0.22,554.73
O02252,2023-06-16,C0075,P0011,South,1293.72,2,0.08,787.4
O02253,2023-11-02,C0034,P0044,East,507.03,4,0.09,-138.3
O02254,2022-12-24,C0054,P0030,North,555.25,4,0.14,766.01
O02255,2022-09-01,C0028,P0009,North,1813.08,2,0.22,-2.61
O02256,2022-04-15,C0075,P0007,North,1832.45,3,0.2,748.17
O02257,2022-01-15,C0004,P0007,West,2547.76,1,0.21,510.68
O02258,2023-11-01,C0182,P0047,North,2141.98,2,0.07,696.29
O02259,2023-11-25,C0193,P0018,North,1694.84,5,0.28,781.16
O02260,2022-07-14,C0072,P0003,South,4669.63,4,0.17,210.05
O02261,2023-07-14,C0019,P0023,West,2498.79,5,0.19,463.64
O02262,2022-09-28,C0121,P0050,South,1309.38,4,0.22,44.95
O02263,2023-09-14,C0118,P0005,North,4437.79,5,0.13,-88.87
O02264,2022-01-15,C0033,P0045,East,3049.15,5,0.04,139.3
O02265,2022-08-04,C0114,P0041,South,969.66,3,0.13,-152.75
O02266,2023-03-19,C0106,P0003,East,3853.64,2,0.12,-156.46
O02267,2022-12-26,C0186,P0043,North,3101.48,3,0.18,164.87
O02268,2022-05-12,C0039,P0049,South,2314.61,5,0.05,538.99
O02269,2022-09-28,C0054,P0031,South,3185.34,2,0.13,506.07
O02270,2022-12-11,C0136,P0031,East,1301.29,2,0.07,113.89
O02271,2023-03-28,C0131,P0032,South,3942.95,4,0.13,242.68
O02272,2022-08-01,C0104,P0021,South,2051.39,2,0.05,136.36
O02273,2023-02-23,C0077,P0041,North,4149.28,2,0.03,539.18
O02274,2022-10-01,C0162,P0012,North,1604.65,3,0.25,-129.09
O02275,2023-08-10,C0161,P0031,West,2535.72,2,0.24,598.1
O02276,2022-12-01,C0144,P0014,North,1213.82,3,0.2,473.61
O02277,2022-07-14,C0085,P0035,North,1854.71,3,0.08,440.41
O02278,2022-12-22,C0125,P0041,West,2727.21,3,0.16,183.69
O02279,2022-06-03,C0030,P0036,West,2152.52,3,0.05,12.96
O02280,2023-03-13,C0171,P0002,North,4127.62,2,0.19,-155.8
O02281,2022-06-30,C0073,P0003,East,1233.37,4,0.02,-38.02
O02282,2022-05-05,C0119,P0045,West,4750.08,1,0.15,784.58
O02283,2022-04-18,C0183,P0045,East,980.63,5,0.04,781.19
O02284,2023-11-04,C0159,P0035,East,1003.92,3,0.26,-48.02
O02285,2023-01-29,C0170,P0017,South,1105.05,1,0.17,227.42
O02286,2023-06-24,C0103,P0045,North,3565.15,3,0.02,281.57
O02287,2023-05-24,C0106,P0011,North,3631.09,1,0.2,737.86
O02288,2023-10-14,C0171,P0016,West,2050.07,2,0.17,704.88
O02289,2022-10-01,C0153,P0007,South,1552.68,2,0.09,318.03
O02290,2023-06-26,C0141,P0036,West,1792.63,5,0.14,529.47
O02291,2022-06-14,C0111,P0006,South,544.62,3,0.19,545.91
O02292,2022-02-16,C0022,P0017,North,1248.39,5,0.22,468.0
O02293,2022-03-21,C0069,P0042,South,3258.09,2,0.04,203.34
O02294,2023-10-23,C0077,P0040,North,2851.08,2,0.09,779.93
O02295,2023-02-28,C0150,P0033,South,1985.87,5,0.11,-93.74
O02296,2023-03-29,C0084,P0038,East,4340.44,1,0.12,54.76
O02297,2023-04-25,C0133,P0043,West,4774.53,1,0.23,-12.63
O02298,2022-01-25,C0049,P0049,West,3234.13,2,0.14,406.72
O02299,2023-01-01,C0156,P0048,East,2020.53,5,0.16,47.69
O02300,2022-11-14,C0040,P0003,West,3149.92,5,0.29,-190.22
O02301,2023-03-30,C0058,P0032,West,955.56,4,0.03,329.76
O02302,2023-10-04,C0072,P0021,East,2549.24,3,0.01,402.32
O02303,2023-09-07,C0023,P0041,North,1843.09,1,0.25,12.26
O02304,2023-01-09,C0168,P0036,South,3871.45,4,0.29,-54.41
O02305,2022-08-22,C0132,P0025,West,2845.34,4,0.29,85.65
O02306,2022-06-18,C0090,P0027,North,3824.91,2,0.18,61.44
O02307,2023-07-12,C0126,P0049,East,3940.75,5,0.13,65.96
O02308,2023-08-31,C0119,P0026,North,1942.08,3,0.04,425.92
O02309,2022-04-01,C0035,P0040,South,3129.44,4,0.22,577.14
O02310,2023-04-11,C0075,P0008,South,2340.47,3,0.05,0.36
O02311,2022-07-06,C0051,P0037,East,3665.8,1,0.24,95.16
O02312,2022-12-09,C0085,P0049,South,4211.29,2,0.03,526.21
O02313,2023-01-13,C0054,P0005,South,501.5,3,0.18,218.23
O02314,2023-08-31,C0053,P0014,West,1666.39,2,0.0,627.78
O02315,2022-12-17,C0127,P0031,West,4639.47,5,0.22,301.21
O02316,2022-07-26,C0018,P0020,East,2238.78,1,0.05,759.39
O02317,2023-05-18,C0097,P0021,East,4984.54,4,0.1,192.23
O02318,2022-08-28,C0103,P0020,East,1762.18,5,0.18,-143.93
O02319,2022-10-26,C0127,P0017,South,2449.74,5,0.13,-66.09
